pair,pool,volume,vol_rank,Volume Share,tvl,tvl_rank,TVL Share,Fee Earned,fee_rank,Fee Share,Fee/TVL,apy,0.05_fee_total,0.3_fee_total,0.01_fee_total,1_fee_total,daily_volume,time,total_volume,Pool-Name,running_total_by_pool
FEI-USDC 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x5180545835bd68810fb7e11c7160bb7ea4ae8744"" target=""_blank"">🔗🦄 0x5180...8744</a>",919353909.033957,50.,0.0010830398552537,214.518904778066,1328.,1.6509834098943978e-07,2758061.727101871,63.,0.0020789889333384,1285696.3492123308,6240.41446093751,,2758061.727101871,,,41969344.55764269,2021-06-23T00:00:00+00:00,566821325.7025969,DAI / ETH 0.05% fee,566821325.7025968
WETH-BTRFLY 1%,"<a href=""https://info.uniswap.org/#/pools/0xdf9ab3c649005ebfdf682d2302ca1f673e0d37a2"" target=""_blank"">🔗🦄 0xdf9a...37a2</a>",908551805.638118,51.,0.0010703144962997,515.695383659385,1184.,3.968902059525269e-07,9085518.05638118,21.,0.0068485383438866,1761799.3769713736,8551.286869608395,,,,9183919.259120423,23210743.810510065,2021-06-24T00:00:00+00:00,590032069.513107,DAI / ETH 0.05% fee,590032069.513107
CEL-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x06729eb2424da47898f935267bd4a62940de5105"" target=""_blank"">🔗🦄 0x0672...5105</a>",859228655.3448765,52.,0.001012209628273,178030.08450097,205.,0.0001370157638448,2577685.96603463,66.,0.0019430241696,1447.893468825818,7.027674416508293,,2577685.96603463,,,37892773.26994019,2021-06-25T00:00:00+00:00,627924842.7830471,DAI / ETH 0.05% fee,627924842.7830471
WETH-SLP 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x0cfbed8f2248d2735203f602be0cae5a3131ec68"" target=""_blank"">🔗🦄 0x0cfb...ec68</a>",839636951.2213652,53.,0.0009891297281501,1604.62098523481,972.,1.2349506578601311e-06,2518910.8536640955,68.,0.0018987202996129,156978.55611027635,761.9304917586553,,2518910.8536640955,,,92381487.08816028,2021-06-26T00:00:00+00:00,720306329.8712074,DAI / ETH 0.05% fee,720306329.8712074
PAX-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xd83d78108dd0d1dffff11ea3f99871671a52488b"" target=""_blank"">🔗🦄 0xd83d...488b</a>",839336652.1696811,54.,0.0009887759624911,626.106930422636,1149.,4.818652957496221e-07,2518009.956509043,69.,0.0018980412157486,402169.3155208058,1952.0186192166773,,2518009.956509043,,,46846990.47976684,2021-06-27T00:00:00+00:00,767153320.3509742,DAI / ETH 0.05% fee,767153320.3509742
NEXO-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x4c54ff7f1c424ff5487a32aad0b48b19cbaf087f"" target=""_blank"">🔗🦄 0x4c54...087f</a>",832007006.8464004,55.,0.0009801413138188,127204.596139674,243.,9.789938005985568e-05,2496021.0205392013,70.,0.0018814662587461,1962.209775658188,9.524023512170723,,2496021.0205392013,,,95239846.82814343,2021-06-28T00:00:00+00:00,862393167.1791177,DAI / ETH 0.05% fee,862393167.1791177
USDC-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x7bea39867e4169dbe237d55c8242a8f2fcdcc387"" target=""_blank"">🔗🦄 0x7bea...c387</a>",810717393.185657,56.,0.0009550612006318,25020617.54947738,10.,0.0192564028434865,8107173.93185657,23.,0.006111076021018,32.401973755543494,0.157270218361348,,,,8107173.93185657,91573089.42406848,2021-06-29T00:00:00+00:00,953966256.603186,DAI / ETH 0.05% fee,953966256.603186
WETH-CRV 1%,"<a href=""https://info.uniswap.org/#/pools/0x4c83a7f819a5c37d64b4c5a2f8238ea082fa1f4e"" target=""_blank"">🔗🦄 0x4c83...1f4e</a>",776726206.4418095,57.,0.0009150180685917,69943.2475085367,323.,5.382982044878443e-05,7767262.064418095,24.,0.0058548551381527,11105.092115532792,53.901045507572725,,,,7767262.064418095,109373416.25916356,2021-06-30T00:00:00+00:00,1063339672.8623496,DAI / ETH 0.05% fee,1063339672.8623496
WBTC-PAX 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x8f8ef111b67c04eb1641f5ff19ee54cda062f163"" target=""_blank"">🔗🦄 0x8f8e...f163</a>",743516914.5557055,58.,0.0008758960435218,165600.355977789,213.,0.0001274495787095,2230550.7436671164,75.,0.0016813584213021,1346.9480367338626,6.537713210210902,,2230550.7436671164,,,100643947.7599979,2021-07-01T00:00:00+00:00,1163983620.6223476,DAI / ETH 0.05% fee,1163983620.6223476
SAND-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x5b97b125cf8af96834f2d08c8f1291bd47724939"" target=""_blank"">🔗🦄 0x5b97...4939</a>",719510780.6336012,59.,0.000847615748466,181630.984568435,204.,0.0001397870936155,7195107.806336013,25.,0.0054235731407171,3961.3878785230254,19.22748105932054,,,,7195107.806336013,48238253.18213169,2021-07-02T00:00:00+00:00,1212221873.8044794,DAI / ETH 0.05% fee,1212221873.8044794
PEOPLE-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x83abecf7204d5afc1bea5df734f085f2535a9976"" target=""_blank"">🔗🦄 0x83ab...9976</a>",708949897.375276,60.,0.0008351745575785,38260.5959265875,408.,2.9446173610116184e-05,7089498.97375276,26.,0.0053439666576403,18529.50483927572,89.93709130765475,,,,7089498.97375276,35328550.62034588,2021-07-03T00:00:00+00:00,1247550424.4248252,DAI / ETH 0.05% fee,1247550424.4248252
PERP-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xcd83055557536eff25fd0eafbc56e74a1b4260b3"" target=""_blank"">🔗🦄 0xcd83...60b3</a>",704232205.1942488,61.,0.0008296169060509,617442.261620749,87.,0.0004751967811686,2112696.6155827465,76.,0.0015925216031743,342.16909772859475,1.660794157858206,,2112696.6155827465,,,40877575.510480106,2021-07-04T00:00:00+00:00,1288427999.9353054,DAI / ETH 0.05% fee,1288427999.9353054
WETH-RPL 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xe42318ea3b998e8355a3da364eb9d48ec725eb45"" target=""_blank"">🔗🦄 0xe423...eb45</a>",701970282.164255,62.,0.0008269522599697,2036708.03583432,41.,0.0015674941010163,2105910.846492765,77.,0.0015874065839187,103.39777766085636,0.5018642133804864,,2105910.846492765,,,68116708.33460547,2021-07-05T00:00:00+00:00,1356544708.2699108,DAI / ETH 0.05% fee,1356544708.2699108
RARE-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x7685cd3ddd862b8745b1082a6acb19e14eaa74f3"" target=""_blank"">🔗🦄 0x7685...74f3</a>",675226650.1673411,63.,0.0007954470702465,42482.3034132704,393.,3.269529005938733e-05,2025679.950502024,80.,0.0015269296398251,4768.291235990871,23.143966770434417,,2025679.950502024,,,55005391.8193176,2021-07-06T00:00:00+00:00,1411550100.0892284,DAI / ETH 0.05% fee,1411550100.0892284
1INCH-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xd35efae4097d005720608eaf37e42a5936c94b44"" target=""_blank"">🔗🦄 0xd35e...4b44</a>",654344628.4182016,64.,0.0007708471184865,3933.63181792743,794.,3.027407248209557e-06,1963033.8852546045,81.,0.0014797078988877,49903.854150968735,242.2195048551009,,1963033.8852546045,,,45633460.83799275,2021-07-07T00:00:00+00:00,1457183560.927221,DAI / ETH 0.05% fee,1457183560.927221
COMP-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xea4ba4ce14fdd287f380b55419b1c5b6c3f22ab6"" target=""_blank"">🔗🦄 0xea4b...2ab6</a>",650766519.1570328,65.,0.0007666319463985,22959.8625349287,492.,1.7670401672915424e-05,1952299.5574710984,83.,0.0014716165104864,8503.097762458625,41.27168461831646,,1952299.5574710984,,,58363562.4542042,2021-07-08T00:00:00+00:00,1515547123.3814254,DAI / ETH 0.05% fee,1515547123.3814254
rETH-WETH 0.05%,"<a href=""https://info.uniswap.org/#/pools/0xa4e0faa58465a2d369aa21b3e42d43374c6f9613"" target=""_blank"">🔗🦄 0xa4e0...9613</a>",630579643.3780156,66.,0.000742850907555,5510249.30268898,26.,0.0042408058126781,315289.8216890078,286.,0.0002376611239859,5.721879435385032,0.0277724201318555,315289.8216890078,,,,67713785.14187106,2021-07-09T00:00:00+00:00,1583260908.5232964,DAI / ETH 0.05% fee,1583260908.5232964
OHM-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0xf1b63cd9d80f922514c04b0fd0a30373316dd75b"" target=""_blank"">🔗🦄 0xf1b6...d75b</a>",626711148.9486989,67.,0.0007382936488044,101906.8123298534,270.,7.84296641295423e-05,6267111.489486989,30.,0.0047240623016558,6149.845477652185,29.849648927434146,,,,6920937.118922271,62511496.20654383,2021-07-10T00:00:00+00:00,1645772404.7298405,DAI / ETH 0.05% fee,1645772404.7298405
LDO-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0xf4ad61db72f114be877e87d62dc5e7bd52df4d9b"" target=""_blank"">🔗🦄 0xf4ad...4d9b</a>",624736673.4747092,68.,0.0007359676287478,305027.012733302,139.,0.0002347553182379,6247366.734747092,31.,0.0047091789775473,2048.135566343899,9.941083533451106,,,,6247366.734747092,32401140.971574515,2021-07-11T00:00:00+00:00,1678173545.7014146,DAI / ETH 0.05% fee,1678173545.7014148
APE-USDC 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xb07fe2f407f971125d4eb1977f8acee8846c7324"" target=""_blank"">🔗🦄 0xb07f...7324</a>",613427232.4568056,69.,0.0007226446034768,285527.288662707,147.,0.0002197479131929,1840281.6973704167,86.,0.0013871789907612,644.5204260473818,3.1283238764267867,,1840281.6973704167,,,46363610.05958845,2021-07-12T00:00:00+00:00,1724537155.761003,DAI / ETH 0.05% fee,1724537155.7610033
AAVE-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb"" target=""_blank"">🔗🦄 0x5ab5...c1bb</a>",574905297.091163,70.,0.000677264047749,913150.20114982,61.,0.0007027799411897,1724715.891273489,90.,0.0013000670782224,188.87537768723723,0.9167488411681064,,1724715.891273489,,,47468368.26560568,2021-07-13T00:00:00+00:00,1772005524.0266087,DAI / ETH 0.05% fee,1772005524.026609
DYDX-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0xe0cfa17aa9b8f930fd936633c0252d5cb745c2c3"" target=""_blank"">🔗🦄 0xe0cf...c2c3</a>",569150400.3360862,71.,0.0006704845230335,88002.0557103253,289.,6.772826579767488e-05,5691504.003360861,34.,0.0042901773084942,6467.467103377081,31.39129644591269,,,,5691504.003360861,55673532.29031991,2021-07-14T00:00:00+00:00,1827679056.3169289,DAI / ETH 0.05% fee,1827679056.3169289
WETH-LUNA 1%,"<a href=""https://info.uniswap.org/#/pools/0x16b70f44719b227278a2dc1122e8106cc929ecd1"" target=""_blank"">🔗🦄 0x16b7...ecd1</a>",563701348.408805,72.,0.0006640652971482,12416.6643514071,598.,9.556130669046912e-06,5637013.48408805,35.,0.0042491031057572,45398.77478003377,220.35309567436605,,,,5637013.48408805,72668508.98833723,2021-07-15T00:00:00+00:00,1900347565.305266,DAI / ETH 0.05% fee,1900347565.305266
WETH-LOOKS 1%,"<a href=""https://info.uniswap.org/#/pools/0x6231e794773e4dc0b1ad79105d850a05d5fc0fcb"" target=""_blank"">🔗🦄 0x6231...0fcb</a>",560772081.4728125,73.,0.0006606144902204,4600.51075440079,773.,3.5406515525586774e-06,5607720.814728125,36.,0.0042270226951454,121893.43996998268,591.6370424074958,,,,5607720.814728125,44836715.51560996,2021-07-16T00:00:00+00:00,1945184280.820876,DAI / ETH 0.05% fee,1945184280.820876
WETH-ICE 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x36bcf57291a291a6e0e0bff7b12b69b556bcd9ed"" target=""_blank"">🔗🦄 0x36bc...d9ed</a>",546972333.9854792,74.,0.0006443577730038,25511.7456975372,483.,1.963438557904912e-05,1640917.0019564377,92.,0.0012369006299141,6432.00595290837,31.219177829940893,,1640917.0019564377,,,27554754.03023856,2021-07-17T00:00:00+00:00,1972739034.8511145,DAI / ETH 0.05% fee,1972739034.8511145
LQTY-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xd1d5a4c0ea98971894772dcd6d2f1dc71083c44e"" target=""_blank"">🔗🦄 0xd1d5...c44e</a>",537669749.4180326,75.,0.000633398914022,519892.912260177,100.,0.0004001207138136,1613009.2482540978,96.,0.0012158641496456,310.25798009857806,1.5059064193614493,,1613009.2482540978,,,31284743.92692064,2021-07-18T00:00:00+00:00,2004023778.7780352,DAI / ETH 0.05% fee,2004023778.7780352
WETH-oSQTH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x82c427adfdf2d245ec51d8046b41c4ee87f0d29c"" target=""_blank"">🔗🦄 0x82c4...d29c</a>",514207819.84493166,76.,0.0006057597159296,357020.069237175,128.,0.0002747702874577,1542623.459534795,98.,0.0011628083117817,432.0831214981368,2.097211959399201,,1542623.459534795,,,31654189.282508243,2021-07-19T00:00:00+00:00,2035677968.0605435,DAI / ETH 0.05% fee,2035677968.0605435
UST-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x7a5ae802895d5f90b6edbafc870fd348fba2a3d2"" target=""_blank"">🔗🦄 0x7a5a...a3d2</a>",502384029.656331,77.,0.0005918307644251,489.091183255125,1196.,3.764150438467067e-07,1507152.088968993,99.,0.001136070481322,308153.6000993124,1495.6923409075669,,1560680.0353747185,,,20626030.26718333,2021-07-20T00:00:00+00:00,2056303998.3277264,DAI / ETH 0.05% fee,2056303998.3277264
1INCH-USDC 1%,"<a href=""https://info.uniswap.org/#/pools/0x9febc984504356225405e26833608b17719c82ae"" target=""_blank"">🔗🦄 0x9feb...82ae</a>",484081670.268702,78.,0.0005702697698318,5884217.63170949,25.,0.0045286198436501,4840816.70268702,37.,0.0036489409407748,82.2678052660785,0.3993051718366842,,,,4840816.70268702,53067738.810975805,2021-07-21T00:00:00+00:00,2109371737.1387024,DAI / ETH 0.05% fee,2109371737.1387024
SOS-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0xb82d251b7e92832dccb7f3c6f03ae20f2d7ee597"" target=""_blank"">🔗🦄 0xb82d...e597</a>",481365961.6081761,79.,0.000567070544065,7492.29200969397,687.,5.766228306491832e-06,4813659.616081761,38.,0.0036284703030225,64248.1581050707,311.84278867487774,,,,4813659.616081761,51670209.71505146,2021-07-22T00:00:00+00:00,2161041946.853754,DAI / ETH 0.05% fee,2161041946.853754
TUSD-USDC 0.01%,"<a href=""https://info.uniswap.org/#/pools/0x39529e96c28807655b5856b3d342c6225111770e"" target=""_blank"">🔗🦄 0x3952...770e</a>",480774679.4700725,80.,0.0005663739873691,384032.591512617,122.,0.0002955597028159,48077.46794700725,637.,3.624013299723771e-05,12.51911140084258,0.0607643040067492,,,48077.46794700725,48077.46794700725,40901648.96197087,2021-07-23T00:00:00+00:00,2201943595.815725,DAI / ETH 0.05% fee,2201943595.815725
FXS-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0xcd8286b48936cdac20518247dbd310ab681a9fbf"" target=""_blank"">🔗🦄 0xcd82...9fbf</a>",471002269.1994637,81.,0.0005548616527818,269021.107019984,155.,0.0002070444024786,4710022.691994637,39.,0.003550350217404,1750.800427583088,8.497901011540256,,,,4710022.691994637,21498856.79830848,2021-07-24T00:00:00+00:00,2223442452.614033,DAI / ETH 0.05% fee,2223442452.614033
GNO-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xf56d08221b5942c428acc5de8f78489a97fc5599"" target=""_blank"">🔗🦄 0xf56d...5599</a>",467405979.88560206,82.,0.000550625063782,5239640.07531897,27.,0.0040325391587837,1402217.9396568062,102.,0.0010569725652001,26.76172255155225,0.1298939990866565,,1402217.9396568062,,,22164033.505919028,2021-07-25T00:00:00+00:00,2245606486.119952,DAI / ETH 0.05% fee,2245606486.119952
LYXE-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x80c7770b4399ae22149db17e97f9fc8a10ca5100"" target=""_blank"">🔗🦄 0x80c7...5100</a>",464803093.73639697,83.,0.0005475587479589,210615.462587204,187.,0.0001620941683244,1394409.281209191,103.,0.0010510865060386,662.0640593431475,3.213475819950118,,1394409.281209191,,,118989488.61373724,2021-07-26T00:00:00+00:00,2364595974.73369,DAI / ETH 0.05% fee,2364595974.73369
MM-USDC 1%,"<a href=""https://info.uniswap.org/#/pools/0x84383fb05f610222430f69727aa638f8fdbf5cc1"" target=""_blank"">🔗🦄 0x8438...5cc1</a>",463630644.2194067,84.,0.0005461775502039,1044120.60260442,52.,0.0008035775656286,4636306.442194067,40.,0.0034947839238593,444.03936007290895,2.155244234396433,,,,4636306.442194067,79755475.36437447,2021-07-27T00:00:00+00:00,2444351450.098064,DAI / ETH 0.05% fee,2444351450.098064
MANA-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x8661ae7918c0115af9e3691662f605e9c550ddc9"" target=""_blank"">🔗🦄 0x8661...ddc9</a>",450545379.7979131,85.,0.0005307625258637,94541.3131830142,278.,7.276101832436093e-05,1351636.1393937392,107.,0.001018844701004,1429.677771428059,6.939260459723957,,1351636.1393937392,,,86522380.99381126,2021-07-28T00:00:00+00:00,2530873831.091875,DAI / ETH 0.05% fee,2530873831.091876
WETH-ENS 1%,"<a href=""https://info.uniswap.org/#/pools/0xb9c4a5522a2f8ba9e2ff7063df8c02ed443337a3"" target=""_blank"">🔗🦄 0xb9c4...37a3</a>",440985142.09140855,86.,0.0005195001400076,169902.3034615136,209.,0.000130760449578,4409851.420914086,43.,0.0033240852485853,2595.521856425571,12.59794518078901,,,,4409851.420914086,57748324.31378704,2021-07-29T00:00:00+00:00,2588622155.4056625,DAI / ETH 0.05% fee,2588622155.4056625
WETH-WRLD 1%,"<a href=""https://info.uniswap.org/#/pools/0xeb5c52e8af57334fab0b5f3d888990c108545527"" target=""_blank"">🔗🦄 0xeb5c...5527</a>",439363420.43819577,87.,0.0005175896796645,132133.165628021,237.,0.0001016925126363,4393634.204381958,44.,0.0033118609341806,3325.156241810508,16.139388673681324,,,,4393634.204381958,70331492.10613245,2021-07-30T00:00:00+00:00,2658953647.5117946,DAI / ETH 0.05% fee,2658953647.511795
USDC-NCR 0.05%,"<a href=""https://info.uniswap.org/#/pools/0xdd005650ac6805457f4fa6ee1816813ce815e914"" target=""_blank"">🔗🦄 0xdd00...e914</a>",438663786.02051234,88.,0.0005167654791569,330546.46298565,132.,0.0002543956334073,219331.89301025617,333.,0.0001653293593162,66.35433065268589,0.3220655676626376,219331.89301025617,,,,26734590.083427984,2021-07-31T00:00:00+00:00,2685688237.595223,DAI / ETH 0.05% fee,2685688237.595223
agEUR-USDC 0.05%,"<a href=""https://info.uniswap.org/#/pools/0x7ed3f364668cd2b9449a8660974a26a092c64849"" target=""_blank"">🔗🦄 0x7ed3...4849</a>",437282778.5017986,89.,0.0005151385907862,15129.9381327396,565.,1.1644324249988324e-05,218641.3892508993,334.,0.0001648088670952,1445.0910990692173,7.014072488833302,218641.3892508993,,,,36251117.36279125,2021-08-01T00:00:00+00:00,2721939354.958014,DAI / ETH 0.05% fee,2721939354.958014
XSGD-USDC 0.05%,"<a href=""https://info.uniswap.org/#/pools/0x6279653c28f138c8b31b8a0f6f8cd2c58e8c1705"" target=""_blank"">🔗🦄 0x6279...1705</a>",430202334.5411809,90.,0.0005067975124192,719508.833157103,76.,0.0005537493994031,215101.1672705904,338.,0.0001621402965384,29.89555615693513,0.1451047606021452,215101.1672705904,,,,56687094.07055831,2021-08-02T00:00:00+00:00,2778626449.028572,DAI / ETH 0.05% fee,2778626449.028573
wstETH-WETH 0.05%,"<a href=""https://info.uniswap.org/#/pools/0xd340b57aacdd10f96fc1cf10e15921936f41e29c"" target=""_blank"">🔗🦄 0xd340...e29c</a>",427216517.759299,91.,0.0005032800872541,6926683.39640058,22.,0.0053309238105981,213608.2588796495,340.,0.0001610149627605,3.083846144760277,0.0149681362079454,213608.2588796495,,,,68826883.66291252,2021-08-03T00:00:00+00:00,2847453332.691485,DAI / ETH 0.05% fee,2847453332.691485
WETH-Truebit 1%,"<a href=""https://info.uniswap.org/#/pools/0x86e69d1ae728c9cd229f07bbf34e01bf27258354"" target=""_blank"">🔗🦄 0x86e6...8354</a>",426248588.0720967,92.,0.0005021398229685,233423.975479702,176.,0.0001796480880728,4262485.880720967,46.,0.0032130031345752,1826.0702963186493,8.863240135057277,,,,4262485.880720967,81323542.08783923,2021-08-04T00:00:00+00:00,2928776874.779324,DAI / ETH 0.05% fee,2928776874.779324
WETH-IMX 1%,"<a href=""https://info.uniswap.org/#/pools/0xfd76be67fff3bac84e3d5444167bbc018f5968b6"" target=""_blank"">🔗🦄 0xfd76...68b6</a>",422109916.7293641,93.,0.0004972642837796,188026.5147598,201.,0.00014470923055,4221099.167293641,47.,0.0031818064001595,2244.9488960033154,10.896360997888433,,,,4221099.167293641,97540330.50693288,2021-08-05T00:00:00+00:00,3026317205.286257,DAI / ETH 0.05% fee,3026317205.286257
WETH-EURT 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x4bec87cb126de6c1f8b410e32d1f4ae472fdd83b"" target=""_blank"">🔗🦄 0x4bec...d83b</a>",415600806.2616178,94.,0.0004895962617159,86.2965557039896,1491.,6.641567648581534e-08,1246802.4187848533,113.,0.0009398224866551,1444788.1594041558,7012.602103490915,,1246802.4187848533,,,53992436.745237365,2021-08-06T00:00:00+00:00,3080309642.031494,DAI / ETH 0.05% fee,3080309642.031494
RPL-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x632e675672f2657f227da8d9bb3fe9177838e726"" target=""_blank"">🔗🦄 0x632e...e726</a>",414537588.65179217,95.,0.000488343744013,378213.245615827,124.,0.0002910810096481,1243612.7659553764,114.,0.0009374181702946,328.8125892921756,1.5959653602612245,,1243612.7659553764,,,71878152.6936531,2021-08-07T00:00:00+00:00,3152187794.7251472,DAI / ETH 0.05% fee,3152187794.7251472
RUNE-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x3139bbba7f4b9125595cb4ebeefdac1fce7ab5f1"" target=""_blank"">🔗🦄 0x3139...b5f1</a>",412909598.54386127,96.,0.000486425899151,325.876736917988,1267.,2.50801712268079e-07,1238728.7956315838,116.,0.0009337367007488,380121.8851480428,1845.0064904127075,,1238728.7956315838,,,60535456.47709793,2021-08-08T00:00:00+00:00,3212723251.202245,DAI / ETH 0.05% fee,3212723251.202245
CVX-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x2e4784446a0a06df3d1a040b03e1680ee266c35a"" target=""_blank"">🔗🦄 0x2e47...c35a</a>",407684054.3386107,97.,0.0004802699753179,51968.3482292749,366.,3.999595320277828e-05,4076840.543386107,48.,0.0030730662368428,7844.853035158685,38.07674677969309,,,,4076840.543386107,57007739.72934237,2021-08-09T00:00:00+00:00,3269730990.931588,DAI / ETH 0.05% fee,3269730990.931588
USDD-USDC 0.01%,"<a href=""https://info.uniswap.org/#/pools/0x1c5c60bef00c820274d4938a5e6d04b124d4910b"" target=""_blank"">🔗🦄 0x1c5c...910b</a>",390440506.0143875,98.,0.0004599563073195,908524.206122593,62.,0.0006992196763952,39044.05060143875,684.,2.943086745139412e-05,4.297524528055369,0.0208589953821836,,,39044.05060143875,39044.05060143875,24941224.016914014,2021-08-10T00:00:00+00:00,3294672214.9485016,DAI / ETH 0.05% fee,3294672214.9485016
BONE-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xb011e4eb4111ef00b620a5ed195836dcd69db1ff"" target=""_blank"">🔗🦄 0xb011...b1ff</a>",385080648.73561686,99.,0.0004536421567031,191663.995892878,200.,0.0001475087138919,1155241.9462068507,121.,0.0008708054638124,602.7433273657309,2.9255493947937734,,1159366.3598343986,,,14624443.225923683,2021-08-11T00:00:00+00:00,3309296658.1744256,DAI / ETH 0.05% fee,3309296658.1744256
HDRN-USDC 1%,"<a href=""https://info.uniswap.org/#/pools/0xe859041c9c6d70177f83de991b9d757e13cea26e"" target=""_blank"">🔗🦄 0xe859...a26e</a>",383003755.0387408,100.,0.000451195483418,555078.548222654,95.,0.0004272003324145,3830037.550387408,49.,0.002887029540812,689.9992014915872,3.3490652731971986,,,,3830037.550387408,42648951.10633358,2021-08-12T00:00:00+00:00,3351945609.280759,DAI / ETH 0.05% fee,3351945609.280759
BIT-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x5c128d25a21f681e678cb050e551a895c9309945"" target=""_blank"">🔗🦄 0x5c12...9945</a>",362885141.1207795,101.,0.0004274948600873,12507017.1295435,18.,0.0096256681011419,1088655.4233623384,126.,0.0008206134602242,8.704357018835186,0.0422485413813144,,1088655.4233623384,,,17326611.657525025,2021-08-13T00:00:00+00:00,3369272220.938284,DAI / ETH 0.05% fee,3369272220.938284
FUN-WETH 0.01%,"<a href=""https://info.uniswap.org/#/pools/0x29f0096512b4af1d689c1a11a867a6e707a8dcde"" target=""_blank"">🔗🦄 0x29f0...dcde</a>",361070772.9378936,102.,0.0004253574535512,3580.58589459886,815.,2.755695548511417e-06,36107.07729378936,704.,2.721701743342168e-05,1008.412543552024,4.894555563783095,,,36107.07729378936,36107.07729378936,19255189.693843205,2021-08-14T00:00:00+00:00,3388527410.632128,DAI / ETH 0.05% fee,3388527410.632128
agEUR-WETH 0.05%,"<a href=""https://info.uniswap.org/#/pools/0x8db1b906d47dfc1d84a87fc49bd0522e285b98b9"" target=""_blank"">🔗🦄 0x8db1...98b9</a>",360328234.3175522,103.,0.0004244827099818,445725.02155764,111.,0.0003430395175324,180164.1171587761,371.,0.0001358052294759,40.420462941293,0.1961897469889886,180164.1171587761,,,,43585597.013570845,2021-08-15T00:00:00+00:00,3432113007.645698,DAI / ETH 0.05% fee,3432113007.645698
WETH-TRIBE 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xf87bb87fd9ea1c260ddf77b9c707ad9437ff8364"" target=""_blank"">🔗🦄 0xf87b...8364</a>",358793787.96072704,104.,0.0004226750638252,4868.55522757838,763.,3.746944316726908e-06,1076381.363882181,128.,0.0008113614432822,22108.845716382544,107.3102218946759,,1076381.363882181,,,54348929.63146399,2021-08-16T00:00:00+00:00,3486461937.277162,DAI / ETH 0.05% fee,3486461937.277162
